Index,SMILES,FP_1,FP_2,FP_3,FP_4,FP_5,FP_6,FP_7,FP_8,FP_9,FP_10,FP_11,FP_12,FP_13,FP_14,FP_15,FP_16,FP_17,FP_18,FP_19,FP_20,FP_21,FP_22,FP_23,FP_24,FP_25,FP_26,FP_27,FP_28,FP_29,FP_30,FP_31,FP_32,FP_33,FP_34,FP_35,FP_36,FP_37,FP_38,FP_39,FP_40,FP_41,FP_42
4583,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,20,10,10,6,0,19,15,0,4,0,-0.724,296.7462,70.3674,307.32348,197.62
4584,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,5,5,3,0,40,21,18,1,0,5.4484,218.3064,151.5904,501.65636,81
4585,COC1CC(OC2CC(C3OC(C)(O)C(C)CC3C)OC2C2(C)CCC(C3(C)CCC4(CC(O)C(C)C(C(C)C5OC(O)(CC(=O)O)C(C)C(OC)C5OC)O4)O3)O2)OC(C)C1OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,17,17,4,0,70,69,0,1,0,4.3169,184.9891,231.7122,917.1279,208.75
4586,CN1C2CCC1CC(NC(=O)n1c(=O)[nH]c3ccccc31)C2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,4,5,2,0,25,13,10,2,0,1.8413,234.9182,88.2504,300.3556,70.13
4587,Nc1ccccc1C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,2,0,10,3,6,1,0,1.5482,144.8013,37.8057,137.13598,63.32
4588,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,6,7,1,2,24,6,16,2,0,2.6655,196.5325,72.7777,325.2939664,97.63
4589,C[N+](C)=CCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,1,0,0.5256,-22.7342,23.9054,92.54738,3.01
4590,CC(C)COC(=O)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,9,8,0,1,0,1.8416,-15.4497,41.855,144.21144,26.3
4591,O=[N+]([O-])c1cc[n+]([O-])cc1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,10,3,6,1,0,1.5465,57.6151,36.426,140.09686,71.28
4592,O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,0,21,14,6,1,0,2.6037,112.0181,84.266,325.20098,32.78
4593,O=C(c1ccc(O)cc1)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,2,0,17,4,12,1,0,2.3288,145.7022,60.3625,214.2167,57.53
4594,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,2,0,17,4,11,2,0,2.2362,232.312,57.8666,216.18952,74.6
4595,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,4,5,1,0,30,19,10,1,0,2.8904,180.9163,103.7408,354.44274,54.7
4596,CNC(C)(C)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,0,12,6,6,0,0,2.618,42.6962,53.4757,163.25938,12.03
4597,Nc1ccn(C2COC(CO)O2)c(=O)n1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,7,2,0,16,9,6,1,0,-0.7295,127.8915,49.8022,213.19064,99.6
4598,NNC(=O)OCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,2,0,12,5,6,1,0,1.8777,110.6891,43.3981,166.1772,64.35
4599,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,11,12,4,0,37,20,16,1,0,0.2975,293.2202,122.4237,471.50956,160.88
4600,CC(C)CCOCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,1,0,0,13,7,6,0,0,3.2493,-5.1195,56.528,178.27072,9.23
4601,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,7,7,3,0,18,8,6,4,0,1.9914,223.8238,63.1349,272.27768,134.94
4602,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,17,17,5,0,60,58,0,2,0,2.2096,107.7782,215.328,837.04654,216.89
4603,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,0,0,23,17,6,0,0,4.2098,27.231,99.723,303.48212,12.47
4604,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,4,0,27,15,12,0,0,4.4044,167.8762,108.8074,356.50168,64.52
4605,CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,7,2,0,26,24,0,2,0,-0.8672,185.2753,69.4816,310.29922,105.59
4606,ClSC(Cl)(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,1,0,0,5,5,0,0,0,3.2011,8.8455,33.734,185.8877,25.3
4607,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26,8,8,2,0,27,17,6,4,0,2.8413,166.9733,101.2886,383.4625,119.34
4608,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,33,5,5,2,6,35,15,18,2,0,6.9942,225.4103,105.2559,488.7670592,67.43
4609,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,5,1,0,32,28,0,4,0,4.5856,113.7413,118.4708,418.56622,72.83
4610,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,4,1,0,23,16,6,1,0,3.6393,41.4379,96.0747,320.46958,41.57
4611,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,0,0,24,12,12,0,0,4.4807,85.7749,98.454,294.43384,6.48
4612,O=C(O)c1cccc(CC2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3C2O)c1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,33,6,7,2,1,37,14,22,1,0,4.9973,276.4497,122.1231,465.4934032,117.12
4613,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,27,4,4,0,0,28,15,12,1,0,7.2657,38.2417,111.9585,390.452901,54.57
4614,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,12,12,1,0,33,14,18,1,0,2.5838,257.9737,103.5813,430.36822,144.24
4615,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(OC4OC(CO)C(O)C(O)C4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2OC2OC(CO)C(O)C(O)C2O)c1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,16,16,10,0,67,41,24,2,0,1.9778,455.2196,222.182,862.91136,273.36
4616,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,4,4,0,0,20,7,11,2,0,2.9988,106.1605,71.912,258.26926,52.6
4617,O=C(O)c1nc(O)nc(O)n1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,3,0,11,4,6,1,0,-1.019,223.1105,30.8323,157.08432,116.43
4618,CC(CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,2,0,3,21,14,6,1,0,3.5579,59.4289,75.1775,285.3047296,20.31
4619,CCCCCCCCCCCCSC#N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,2,2,0,0,14,13,0,0,1,5.12158,11.6599,71.945,227.4093,49.09
4620,CC(C)CCCCCOC(=O)CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,3,3,1,0,12,11,0,1,0,2.6758,3.4814,59.398,204.3296,65.1
4621,O=C(O)COc1ccc2ccccc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,1,0,16,4,11,1,0,2.3032,130.2531,57.0188,202.206,46.53
4622,CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,13,5,0,28,23,0,5,0,-2.58,303.3202,99.0328,419.43016,179.82
4623,Clc1ccc(-c2c(Cl)cc(Cl)cc2Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,0,0,0,0,17,5,12,0,0,5.9672,107.3588,71.918,291.98804,0
4624,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,3,1,3,16,9,6,1,0,2.8719,70.8893,53.8487,232.2023496,32.34
4625,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,22,4,4,0,0,24,8,12,4,0,3.6385,120.9968,83.691,314.35566,68.82
4626,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,0,0,18,9,6,3,0,2.297,134.1091,63.885,230.25916,51.21
4627,C=CCOc1c(Br)cc(Br)cc1Br,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,13,6,6,1,0,4.5389,64.775,65.174,370.86328,9.23
4628,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,13,3,0,51,49,0,2,0,1.9085,94.139,176.3174,687.85834,165.98
4629,CC(=O)Nc1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,2,0,11,4,6,1,0,1.4236,99.5709,42.7777,151.16256,49.33
4630,N=C1NC(=N)c2ccccc21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,12,4,6,2,0,1.4688,124.3451,48.1581,145.16128,59.73
4631,C=CC(=O)OCCOc1ccccc1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,14,6,6,2,0,1.7946,-2.3933,52.973,192.21118,35.53
4632,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,4,1,0,27,14,12,1,0,2.8895,95.4497,101.3778,339.4281,49.77
4633,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,20,8,12,0,0,8.0539,197.31,99.158,643.58356,9.23
4634,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,3,3,0,0,19,5,12,2,0,4.8419,102.5095,70.762,303.16112,51.75
4635,Cc1ccc(N)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,8,2,6,0,0,2.1584,57.3093,35.8124,107.15306,26.02
4636,C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31,13,14,5,0,32,23,6,3,0,-1.0173,309.4453,104.001,489.331902,232.51
4637,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,4,4,0,1,29,15,12,2,0,3.5055,129.0931,114.84,387.8782232,35.91
4638,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,2,0,19,9,10,0,0,3.4289,145.5363,76.7094,228.3327,27.82
4639,CCCCC(CC)CNCC(CC)CCCC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,1,0,16,16,0,0,0,5.3997,-6.0245,81.8277,241.4558,12.03
4640,O=S(O)OCC1OC(OC2(COS(=O)O)OC(COS(=O)O)C(OS(=O)O)C2OS(=O)O)C(OS(=O)O)C(OS(=O)O)C1OS(=O)O,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,27,27,8,0,48,40,0,8,0,2.818,511.1537,146.3374,854.80688,553.61
4641,C=COCCOCCOC=C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,10,8,0,2,0,1.3232,-95.9367,42.877,158.19496,27.69
4642,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,9,4,0,41,33,6,2,0,5.6882,166.2562,161.8961,565.7849,133.91
4643,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,0,0,17,13,0,4,0,2.7854,-41.3504,71.034,254.32208,52.6
4644,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,3,3,1,1,24,6,18,0,0,3.5533,145.2266,81.9848,314.7413832,46.01
4645,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30,3,2,0,0,33,14,18,1,0,5.8465,157.6393,128.4895,418.95838,23.55
4646,O=Cc1ccc2c(c1)OCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,3,0,0,12,5,6,1,0,1.2278,72.546,37.8925,150.13144,35.53
4647,N#CCCNCCC#N,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,1,0,8,6,0,0,2,0.79426,68.4189,33.2557,123.15576,59.61
4648,COCCOCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,1,0,7,7,0,0,0,-0.3583,-25.1797,29.4808,120.14698,38.69
4649,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,6,6,4,0,15,13,0,2,0,-0.2623,152.432,57.0211,233.26156,106.86
4650,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,3,2,2,0,20,7,12,1,0,4.8166,207.9961,77.931,296.14864,49.33
4651,O=S(O)CO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,3,2,0,4,3,0,1,0,0.0236,66.0251,17.9321,96.10566,76.74
4652,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,6,4,0,23,10,12,1,0,2.2155,261.1932,73.5935,288.25218,107.22
4653,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,3,0,0,28,14,12,2,0,5.7605,105.8616,104.431,350.45074,35.53
4654,CCOc1ccccc1C(N)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,1,0,12,5,6,1,0,1.8845,98.5685,45.8359,165.18914,52.32
4655,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,18,5,5,0,0,18,11,6,1,0,5.3687,68.1822,77.918,350.586301,82.48
4656,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,15,11,0,35,35,0,0,0,-4.4902,344.7254,105.6002,484.49864,282.61
4657,COCCOCCOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,8,8,0,0,0,0.2958,-53.4113,34.211,134.17356,27.69
4658,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,8,0,0,29,27,0,2,0,3.2998,-48.1038,114.778,434.56408,89.52
4659,C=CCc1ccc(OC(C)=O)c(OC)c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,0,15,7,6,2,0,2.349,18.1688,58.539,206.23776,35.53
4660,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,7,7,4,0,29,14,12,3,0,1.705,272.9685,117.5508,348.4017,89.91
4661,C1CN(P2(N3CC3)=NP(N3CC3)(N3CC3)=NP(N3CC3)(N3CC3)=N2)CCO1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,27,10,10,0,0,33,30,0,3,0,-0.317,54.0474,140.929,431.353103,94.03
4662,Cc1cc(C2CCCCC2)n(O)c(=O)c1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3,1,0,16,9,6,1,0,2.4417,124.4286,60.0977,207.26888,42.23
4663,O=Cc1cc(O)ccc1Br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,1,0,10,3,6,1,0,1.9672,104.1547,41.5525,201.0174,37.3
4664,CCCCCCC#N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,7,6,0,0,1,2.48038,6.6743,35.512,111.18482,23.79
4665,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,2,2,0,22,10,12,0,0,4.348,145.6979,81.745,268.3502,40.46
4666,CC1CCCC(C)N1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,8,8,0,0,0,1.8657,22.5306,40.3657,113.2007,12.03
4667,CNC(=O)Oc1ccccc1C1OCCO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,5,1,0,17,10,6,1,0,1.8411,74.8501,55.7677,223.22522,56.79
4668,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,20,5,6,0,0,21,9,11,1,0,4.6685,55.6077,80.59,313.309201,95.62
4669,CC(C=O)Cc1ccc(C(C)(C)C)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,15,8,6,1,0,3.3616,46.6751,65.299,204.308,17.07
4670,Nc1ccc(Cl)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,1,0,9,3,6,0,0,3.1568,85.8562,40.8664,162.0166,26.02
4671,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,5,0,0,25,13,12,0,0,2.1699,147.9648,95.746,297.35496,44.73
4672,CC[N+](C)(CC)CC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,7,0,0,0,1.4927,46.88,38.1374,116.22452,0
4673,CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,41,9,9,3,0,47,34,10,3,0,2.3351,334.5214,164.7652,563.68774,118.21
4674,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,10,5,0,39,20,18,1,0,2.3627,328.0881,120.5501,482.43618,155.14
4675,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,24,14,0,71,62,0,9,0,-5.2252,352.5628,227.1932,976.96456,391.2
4676,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,2,2,0,0,25,12,12,1,0,3.6456,121.1236,95.365,290.40208,16.13
4677,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,34,8,9,1,0,37,18,16,3,0,3.027,265.6865,138.5257,488.60298,121.28
4678,CCCCCCC=CCCCCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,1,0,17,15,0,2,0,5.3283,53.745,80.3238,254.4082,37.3
4679,CN1CCCC1=O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,2,0,0,7,6,0,1,0,0.1765,20.7063,31.046,99.13106,20.31
4680,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,6,6,2,0,18,4,12,2,0,2.5946,179.7415,63.5501,250.277,106.35
4681,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,6,6,3,1,34,20,12,2,0,4.8807,197.9637,127.8704,459.5502632,99.88
4682,CCCCCCCCNC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,9,9,0,0,0,2.9572,-1.3758,48.1787,143.26974,12.03
